,country_name,country_name_short,vote_share,seats,party_id,party_name,party_name_english,election_year,family_id,family_name,left_right,liberty_authority,eu_anti_pro
618,Belgium,BEL,12.4,26.0,1029,Socialistische Partij,Socialist Party,1983,11,Social democracy,3.2459,3.0805,7.9023
619,Belgium,BEL,8.6,24.0,454,Parti Réformateur Libéral,Liberal Reformist Party,1983,6,Liberal,6.8551,4.4381,9.0856
620,Belgium,BEL,9.8,20.0,290,Volksunie,People's Union,1983,40,Right-wing,6.5321,6.06,6.4243
621,Belgium,BEL,7.1,18.0,1192,Parti Social Chrétien – Centre Democrate Humaniste,Francophone Christian Social Party -- Humanist Democratic Centre,1983,3,Christian democracy,5.4974,6.6409,8.7795
622,Belgium,BEL,2.5,6.0,969,Front Démocratique des Francophones | DéFI,Francophone Democratic Front,1983,6,Liberal,6.1259,5.8,8.7274
623,Belgium,BEL,2.7,3.0,1440,Respect voor Arbeid en Democratie – Union pour la Democratie et le Respect du Travail,Respect for Labour,1983,40,Right-wing,9.2,8.5,2.3
624,Belgium,BEL,1.7,2.0,460,Rassemblement Wallon,Walloon Rally,1983,11,Social democracy,2.6,3.5,8.1
625,Belgium,BEL,2.3,2.0,1594,Agalev – Groen,Agalev -- Green,1983,19,Green/Ecologist,2.5762,1.0234,7.2593
626,Belgium,BEL,2.5,2.0,161,Écologistes Confédérés pour l'organisation de luttes originales,Confederated ecologists for the organisation of original struggles,1983,19,Green/Ecologist,2.641,1.3744,7.5411
627,Belgium,BEL,2.3,2.0,708,Kommunistische Partij – Parti Communiste,Communist Party,1983,14,Communist/Socialist,1.4,3.0,4.45
628,Belgium,BEL,1.1,1.0,993,Vlaams Blok,Flemish Block,1983,40,Right-wing,9.6622,9.5234,2.7560000000000002
629,Belgium,BEL,0.67,0.0,256,Partij van de Arbeid – Parti du Travail de Belgique,Workers' Party of Belgium,1983,14,Communist/Socialist,1.3,3.0,3.3
615,Belgium,BEL,19.3,43.0,723,Christelijke Volkspartij,Flemish Christian Peoples Party,1984,3,Christian democracy,5.7667,7.2083,8.9013
616,Belgium,BEL,12.7,35.0,1378,Parti Socialiste,Socialist Party [Francophone],1984,11,Social democracy,2.9307,3.1712,8.1465
617,Belgium,BEL,12.9,28.0,1110,Partij voor Vrijheid en Vooruitgang | Vlaamse Liberalen en Democraten,Party of Liberty and Progress | Flemish Liberals and Democrats,1984,6,Liberal,7.0053,3.7139,8.7549
618,Belgium,BEL,12.4,26.0,1029,Socialistische Partij,Socialist Party,1984,11,Social democracy,3.2459,3.0805,7.9023
619,Belgium,BEL,8.6,24.0,454,Parti Réformateur Libéral,Liberal Reformist Party,1984,6,Liberal,6.8551,4.4381,9.0856
620,Belgium,BEL,9.8,20.0,290,Volksunie,People's Union,1984,40,Right-wing,6.5321,6.06,6.4243
621,Belgium,BEL,7.1,18.0,1192,Parti Social Chrétien – Centre Democrate Humaniste,Francophone Christian Social Party -- Humanist Democratic Centre,1984,3,Christian democracy,5.4974,6.6409,8.7795
622,Belgium,BEL,2.5,6.0,969,Front Démocratique des Francophones | DéFI,Francophone Democratic Front,1984,6,Liberal,6.1259,5.8,8.7274
623,Belgium,BEL,2.7,3.0,1440,Respect voor Arbeid en Democratie – Union pour la Democratie et le Respect du Travail,Respect for Labour,1984,40,Right-wing,9.2,8.5,2.3
624,Belgium,BEL,1.7,2.0,460,Rassemblement Wallon,Walloon Rally,1984,11,Social democracy,2.6,3.5,8.1
625,Belgium,BEL,2.3,2.0,1594,Agalev – Groen,Agalev -- Green,1984,19,Green/Ecologist,2.5762,1.0234,7.2593
626,Belgium,BEL,2.5,2.0,161,Écologistes Confédérés pour l'organisation de luttes originales,Confederated ecologists for the organisation of original struggles,1984,19,Green/Ecologist,2.641,1.3744,7.5411
627,Belgium,BEL,2.3,2.0,708,Kommunistische Partij – Parti Communiste,Communist Party,1984,14,Communist/Socialist,1.4,3.0,4.45
628,Belgium,BEL,1.1,1.0,993,Vlaams Blok,Flemish Block,1984,40,Right-wing,9.6622,9.5234,2.7560000000000002
629,Belgium,BEL,0.67,0.0,256,Partij van de Arbeid – Parti du Travail de Belgique,Workers' Party of Belgium,1984,14,Communist/Socialist,1.3,3.0,3.3
630,Belgium,BEL,21.29,49.0,723,Christelijke Volkspartij,Flemish Christian Peoples Party,1985,3,Christian democracy,5.7667,7.2083,8.9013
631,Belgium,BEL,13.76,35.0,1378,Parti Socialiste,Socialist Party [Francophone],1985,11,Social democracy,2.9307,3.1712,8.1465
632,Belgium,BEL,14.55,32.0,1029,Socialistische Partij,Socialist Party,1985,11,Social democracy,3.2459,3.0805,7.9023
633,Belgium,BEL,10.21,24.0,454,Parti Réformateur Libéral,Liberal Reformist Party,1985,6,Liberal,6.8551,4.4381,9.0856
634,Belgium,BEL,10.75,22.0,1110,Partij voor Vrijheid en Vooruitgang | Vlaamse Liberalen en Democraten,Party of Liberty and Progress | Flemish Liberals and Democrats,1985,6,Liberal,7.0053,3.7139,8.7549
635,Belgium,BEL,7.95,20.0,1192,Parti Social Chrétien – Centre Democrate Humaniste,Francophone Christian Social Party -- Humanist Democratic Centre,1985,3,Christian democracy,5.4974,6.6409,8.7795
636,Belgium,BEL,7.88,16.0,290,Volksunie,People's Union,1985,40,Right-wing,6.5321,6.06,6.4243
637,Belgium,BEL,2.51,5.0,161,Écologistes Confédérés pour l'organisation de luttes originales,Confederated ecologists for the organisation of original struggles,1985,19,Green/Ecologist,2.641,1.3744,7.5411
638,Belgium,BEL,3.74,4.0,1594,Agalev – Groen,Agalev -- Green,1985,19,Green/Ecologist,2.5762,1.0234,7.2593
639,Belgium,BEL,1.19,3.0,969,Front Démocratique des Francophones | DéFI,Francophone Democratic Front,1985,6,Liberal,6.1259,5.8,8.7274
640,Belgium,BEL,1.41,1.0,993,Vlaams Blok,Flemish Block,1985,40,Right-wing,9.6622,9.5234,2.7560000000000002
641,Belgium,BEL,1.15,1.0,1440,Respect voor Arbeid en Democratie – Union pour la Democratie et le Respect du Travail,Respect for Labour,1985,40,Right-wing,9.2,8.5,2.3
642,Belgium,BEL,1.18,0.0,708,Kommunistische Partij – Parti Communiste,Communist Party,1985,14,Communist/Socialist,1.4,3.0,4.45
630,Belgium,BEL,21.29,49.0,723,Christelijke Volkspartij,Flemish Christian Peoples Party,1986,3,Christian democracy,5.7667,7.2083,8.9013
631,Belgium,BEL,13.76,35.0,1378,Parti Socialiste,Socialist Party [Francophone],1986,11,Social democracy,2.9307,3.1712,8.1465
632,Belgium,BEL,14.55,32.0,1029,Socialistische Partij,Socialist Party,1986,11,Social democracy,3.2459,3.0805,7.9023
633,Belgium,BEL,10.21,24.0,454,Parti Réformateur Libéral,Liberal Reformist Party,1986,6,Liberal,6.8551,4.4381,9.0856
634,Belgium,BEL,10.75,22.0,1110,Partij voor Vrijheid en Vooruitgang | Vlaamse Liberalen en Democraten,Party of Liberty and Progress | Flemish Liberals and Democrats,1986,6,Liberal,7.0053,3.7139,8.7549
635,Belgium,BEL,7.95,20.0,1192,Parti Social Chrétien – Centre Democrate Humaniste,Francophone Christian Social Party -- Humanist Democratic Centre,1986,3,Christian democracy,5.4974,6.6409,8.7795
636,Belgium,BEL,7.88,16.0,290,Volksunie,People's Union,1986,40,Right-wing,6.5321,6.06,6.4243
637,Belgium,BEL,2.51,5.0,161,Écologistes Confédérés pour l'organisation de luttes originales,Confederated ecologists for the organisation of original struggles,1986,19,Green/Ecologist,2.641,1.3744,7.5411
638,Belgium,BEL,3.74,4.0,1594,Agalev – Groen,Agalev -- Green,1986,19,Green/Ecologist,2.5762,1.0234,7.2593
639,Belgium,BEL,1.19,3.0,969,Front Démocratique des Francophones | DéFI,Francophone Democratic Front,1986,6,Liberal,6.1259,5.8,8.7274
640,Belgium,BEL,1.41,1.0,993,Vlaams Blok,Flemish Block,1986,40,Right-wing,9.6622,9.5234,2.7560000000000002
641,Belgium,BEL,1.15,1.0,1440,Respect voor Arbeid en Democratie – Union pour la Democratie et le Respect du Travail,Respect for Labour,1986,40,Right-wing,9.2,8.5,2.3
642,Belgium,BEL,1.18,0.0,708,Kommunistische Partij – Parti Communiste,Communist Party,1986,14,Communist/Socialist,1.4,3.0,4.45
643,Belgium,BEL,19.47,43.0,723,Christelijke Volkspartij,Flemish Christian Peoples Party,1987,3,Christian democracy,5.7667,7.2083,8.9013
644,Belgium,BEL,15.66,40.0,1378,Parti Socialiste,Socialist Party [Francophone],1987,11,Social democracy,2.9307,3.1712,8.1465
645,Belgium,BEL,14.91,32.0,1029,Socialistische Partij,Socialist Party,1987,11,Social democracy,3.2459,3.0805,7.9023
646,Belgium,BEL,11.56,25.0,1110,Partij voor Vrijheid en Vooruitgang | Vlaamse Liberalen en Democraten,Party of Liberty and Progress | Flemish Liberals and Democrats,1987,6,Liberal,7.0053,3.7139,8.7549
647,Belgium,BEL,9.42,23.0,454,Parti Réformateur Libéral,Liberal Reformist Party,1987,6,Liberal,6.8551,4.4381,9.0856
648,Belgium,BEL,8.01,19.0,1192,Parti Social Chrétien – Centre Democrate Humaniste,Francophone Christian Social Party -- Humanist Democratic Centre,1987,3,Christian democracy,5.4974,6.6409,8.7795
649,Belgium,BEL,8.07,16.0,290,Volksunie,People's Union,1987,40,Right-wing,6.5321,6.06,6.4243
650,Belgium,BEL,4.49,6.0,1594,Agalev – Groen,Agalev -- Green,1987,19,Green/Ecologist,2.5762,1.0234,7.2593
651,Belgium,BEL,2.57,3.0,161,Écologistes Confédérés pour l'organisation de luttes originales,Confederated ecologists for the organisation of original struggles,1987,19,Green/Ecologist,2.641,1.3744,7.5411
652,Belgium,BEL,1.16,3.0,969,Front Démocratique des Francophones | DéFI,Francophone Democratic Front,1987,6,Liberal,6.1259,5.8,8.7274
653,Belgium,BEL,1.9,2.0,993,Vlaams Blok,Flemish Block,1987,40,Right-wing,9.6622,9.5234,2.7560000000000002
654,Belgium,BEL,0.83,0.0,708,Kommunistische Partij – Parti Communiste,Communist Party,1987,14,Communist/Socialist,1.4,3.0,4.45
643,Belgium,BEL,19.47,43.0,723,Christelijke Volkspartij,Flemish Christian Peoples Party,1988,3,Christian democracy,5.7667,7.2083,8.9013
644,Belgium,BEL,15.66,40.0,1378,Parti Socialiste,Socialist Party [Francophone],1988,11,Social democracy,2.9307,3.1712,8.1465
645,Belgium,BEL,14.91,32.0,1029,Socialistische Partij,Socialist Party,1988,11,Social democracy,3.2459,3.0805,7.9023
646,Belgium,BEL,11.56,25.0,1110,Partij voor Vrijheid en Vooruitgang | Vlaamse Liberalen en Democraten,Party of Liberty and Progress | Flemish Liberals and Democrats,1988,6,Liberal,7.0053,3.7139,8.7549
647,Belgium,BEL,9.42,23.0,454,Parti Réformateur Libéral,Liberal Reformist Party,1988,6,Liberal,6.8551,4.4381,9.0856
648,Belgium,BEL,8.01,19.0,1192,Parti Social Chrétien – Centre Democrate Humaniste,Francophone Christian Social Party -- Humanist Democratic Centre,1988,3,Christian democracy,5.4974,6.6409,8.7795
649,Belgium,BEL,8.07,16.0,290,Volksunie,People's Union,1988,40,Right-wing,6.5321,6.06,6.4243
650,Belgium,BEL,4.49,6.0,1594,Agalev – Groen,Agalev -- Green,1988,19,Green/Ecologist,2.5762,1.0234,7.2593
651,Belgium,BEL,2.57,3.0,161,Écologistes Confédérés pour l'organisation de luttes originales,Confederated ecologists for the organisation of original struggles,1988,19,Green/Ecologist,2.641,1.3744,7.5411
652,Belgium,BEL,1.16,3.0,969,Front Démocratique des Francophones | DéFI,Francophone Democratic Front,1988,6,Liberal,6.1259,5.8,8.7274
653,Belgium,BEL,1.9,2.0,993,Vlaams Blok,Flemish Block,1988,40,Right-wing,9.6622,9.5234,2.7560000000000002
654,Belgium,BEL,0.83,0.0,708,Kommunistische Partij – Parti Communiste,Communist Party,1988,14,Communist/Socialist,1.4,3.0,4.45
643,Belgium,BEL,19.47,43.0,723,Christelijke Volkspartij,Flemish Christian Peoples Party,1989,3,Christian democracy,5.7667,7.2083,8.9013
644,Belgium,BEL,15.66,40.0,1378,Parti Socialiste,Socialist Party [Francophone],1989,11,Social democracy,2.9307,3.1712,8.1465
645,Belgium,BEL,14.91,32.0,1029,Socialistische Partij,Socialist Party,1989,11,Social democracy,3.2459,3.0805,7.9023
646,Belgium,BEL,11.56,25.0,1110,Partij voor Vrijheid en Vooruitgang | Vlaamse Liberalen en Democraten,Party of Liberty and Progress | Flemish Liberals and Democrats,1989,6,Liberal,7.0053,3.7139,8.7549
647,Belgium,BEL,9.42,23.0,454,Parti Réformateur Libéral,Liberal Reformist Party,1989,6,Liberal,6.8551,4.4381,9.0856
648,Belgium,BEL,8.01,19.0,1192,Parti Social Chrétien – Centre Democrate Humaniste,Francophone Christian Social Party -- Humanist Democratic Centre,1989,3,Christian democracy,5.4974,6.6409,8.7795
649,Belgium,BEL,8.07,16.0,290,Volksunie,People's Union,1989,40,Right-wing,6.5321,6.06,6.4243
650,Belgium,BEL,4.49,6.0,1594,Agalev – Groen,Agalev -- Green,1989,19,Green/Ecologist,2.5762,1.0234,7.2593
651,Belgium,BEL,2.57,3.0,161,Écologistes Confédérés pour l'organisation de luttes originales,Confederated ecologists for the organisation of original struggles,1989,19,Green/Ecologist,2.641,1.3744,7.5411
652,Belgium,BEL,1.16,3.0,969,Front Démocratique des Francophones | DéFI,Francophone Democratic Front,1989,6,Liberal,6.1259,5.8,8.7274
653,Belgium,BEL,1.9,2.0,993,Vlaams Blok,Flemish Block,1989,40,Right-wing,9.6622,9.5234,2.7560000000000002
654,Belgium,BEL,0.83,0.0,708,Kommunistische Partij – Parti Communiste,Communist Party,1989,14,Communist/Socialist,1.4,3.0,4.45
643,Belgium,BEL,19.47,43.0,723,Christelijke Volkspartij,Flemish Christian Peoples Party,1990,3,Christian democracy,5.7667,7.2083,8.9013
644,Belgium,BEL,15.66,40.0,1378,Parti Socialiste,Socialist Party [Francophone],1990,11,Social democracy,2.9307,3.1712,8.1465
645,Belgium,BEL,14.91,32.0,1029,Socialistische Partij,Socialist Party,1990,11,Social democracy,3.2459,3.0805,7.9023
646,Belgium,BEL,11.56,25.0,1110,Partij voor Vrijheid en Vooruitgang | Vlaamse Liberalen en Democraten,Party of Liberty and Progress | Flemish Liberals and Democrats,1990,6,Liberal,7.0053,3.7139,8.7549
647,Belgium,BEL,9.42,23.0,454,Parti Réformateur Libéral,Liberal Reformist Party,1990,6,Liberal,6.8551,4.4381,9.0856
648,Belgium,BEL,8.01,19.0,1192,Parti Social Chrétien – Centre Democrate Humaniste,Francophone Christian Social Party -- Humanist Democratic Centre,1990,3,Christian democracy,5.4974,6.6409,8.7795
649,Belgium,BEL,8.07,16.0,290,Volksunie,People's Union,1990,40,Right-wing,6.5321,6.06,6.4243
650,Belgium,BEL,4.49,6.0,1594,Agalev – Groen,Agalev -- Green,1990,19,Green/Ecologist,2.5762,1.0234,7.2593
651,Belgium,BEL,2.57,3.0,161,Écologistes Confédérés pour l'organisation de luttes originales,Confederated ecologists for the organisation of original struggles,1990,19,Green/Ecologist,2.641,1.3744,7.5411
652,Belgium,BEL,1.16,3.0,969,Front Démocratique des Francophones | DéFI,Francophone Democratic Front,1990,6,Liberal,6.1259,5.8,8.7274
653,Belgium,BEL,1.9,2.0,993,Vlaams Blok,Flemish Block,1990,40,Right-wing,9.6622,9.5234,2.7560000000000002
654,Belgium,BEL,0.83,0.0,708,Kommunistische Partij – Parti Communiste,Communist Party,1990,14,Communist/Socialist,1.4,3.0,4.45
655,Belgium,BEL,16.8,39.0,723,Christelijke Volkspartij,Flemish Christian Peoples Party,1991,3,Christian democracy,5.7667,7.2083,8.9013
656,Belgium,BEL,13.5,35.0,1378,Parti Socialiste,Socialist Party [Francophone],1991,11,Social democracy,2.9307,3.1712,8.1465
657,Belgium,BEL,12.0,28.0,1029,Socialistische Partij,Socialist Party,1991,11,Social democracy,3.2459,3.0805,7.9023
658,Belgium,BEL,12.0,26.0,1110,Partij voor Vrijheid en Vooruitgang | Vlaamse Liberalen en Democraten,Party of Liberty and Progress | Flemish Liberals and Democrats,1991,6,Liberal,7.0053,3.7139,8.7549
659,Belgium,BEL,8.1,20.0,454,Parti Réformateur Libéral,Liberal Reformist Party,1991,6,Liberal,6.8551,4.4381,9.0856
660,Belgium,BEL,7.7,18.0,1192,Parti Social Chrétien – Centre Democrate Humaniste,Francophone Christian Social Party -- Humanist Democratic Centre,1991,3,Christian democracy,5.4974,6.6409,8.7795
661,Belgium,BEL,6.6,12.0,993,Vlaams Blok,Flemish Block,1991,40,Right-wing,9.6622,9.5234,2.7560000000000002
662,Belgium,BEL,5.1,10.0,161,Écologistes Confédérés pour l'organisation de luttes originales,Confederated ecologists for the organisation of original struggles,1991,19,Green/Ecologist,2.641,1.3744,7.5411
663,Belgium,BEL,5.9,10.0,290,Volksunie,People's Union,1991,40,Right-wing,6.5321,6.06,6.4243
664,Belgium,BEL,4.9,7.0,1594,Agalev – Groen,Agalev -- Green,1991,19,Green/Ecologist,2.5762,1.0234,7.2593
665,Belgium,BEL,1.5,3.0,969,Front Démocratique des Francophones | DéFI,Francophone Democratic Front,1991,6,Liberal,6.1259,5.8,8.7274
666,Belgium,BEL,3.2,3.0,748,Radikale Omvormers Strijdersen Stubbelaars vor Maatschappij,Radical Reformers Fighting for an Upright Society,1991,6,Liberal,6.0,3.5,8.7
667,Belgium,BEL,1.0,1.0,171,Front National,National Front,1991,40,Right-wing,9.655,9.1382,1.5539
668,Belgium,BEL,0.49,0.0,256,Partij van de Arbeid – Parti du Travail de Belgique,Workers' Party of Belgium,1991,14,Communist/Socialist,1.3,3.0,3.3
655,Belgium,BEL,16.8,39.0,723,Christelijke Volkspartij,Flemish Christian Peoples Party,1992,3,Christian democracy,5.7667,7.2083,8.9013
656,Belgium,BEL,13.5,35.0,1378,Parti Socialiste,Socialist Party [Francophone],1992,11,Social democracy,2.9307,3.1712,8.1465
657,Belgium,BEL,12.0,28.0,1029,Socialistische Partij,Socialist Party,1992,11,Social democracy,3.2459,3.0805,7.9023
658,Belgium,BEL,12.0,26.0,1110,Partij voor Vrijheid en Vooruitgang | Vlaamse Liberalen en Democraten,Party of Liberty and Progress | Flemish Liberals and Democrats,1992,6,Liberal,7.0053,3.7139,8.7549
659,Belgium,BEL,8.1,20.0,454,Parti Réformateur Libéral,Liberal Reformist Party,1992,6,Liberal,6.8551,4.4381,9.0856
660,Belgium,BEL,7.7,18.0,1192,Parti Social Chrétien – Centre Democrate Humaniste,Francophone Christian Social Party -- Humanist Democratic Centre,1992,3,Christian democracy,5.4974,6.6409,8.7795
661,Belgium,BEL,6.6,12.0,993,Vlaams Blok,Flemish Block,1992,40,Right-wing,9.6622,9.5234,2.7560000000000002
662,Belgium,BEL,5.1,10.0,161,Écologistes Confédérés pour l'organisation de luttes originales,Confederated ecologists for the organisation of original struggles,1992,19,Green/Ecologist,2.641,1.3744,7.5411
663,Belgium,BEL,5.9,10.0,290,Volksunie,People's Union,1992,40,Right-wing,6.5321,6.06,6.4243
664,Belgium,BEL,4.9,7.0,1594,Agalev – Groen,Agalev -- Green,1992,19,Green/Ecologist,2.5762,1.0234,7.2593
665,Belgium,BEL,1.5,3.0,969,Front Démocratique des Francophones | DéFI,Francophone Democratic Front,1992,6,Liberal,6.1259,5.8,8.7274
666,Belgium,BEL,3.2,3.0,748,Radikale Omvormers Strijdersen Stubbelaars vor Maatschappij,Radical Reformers Fighting for an Upright Society,1992,6,Liberal,6.0,3.5,8.7
667,Belgium,BEL,1.0,1.0,171,Front National,National Front,1992,40,Right-wing,9.655,9.1382,1.5539
668,Belgium,BEL,0.49,0.0,256,Partij van de Arbeid – Parti du Travail de Belgique,Workers' Party of Belgium,1992,14,Communist/Socialist,1.3,3.0,3.3
655,Belgium,BEL,16.8,39.0,723,Christelijke Volkspartij,Flemish Christian Peoples Party,1993,3,Christian democracy,5.7667,7.2083,8.9013
656,Belgium,BEL,13.5,35.0,1378,Parti Socialiste,Socialist Party [Francophone],1993,11,Social democracy,2.9307,3.1712,8.1465
657,Belgium,BEL,12.0,28.0,1029,Socialistische Partij,Socialist Party,1993,11,Social democracy,3.2459,3.0805,7.9023
658,Belgium,BEL,12.0,26.0,1110,Partij voor Vrijheid en Vooruitgang | Vlaamse Liberalen en Democraten,Party of Liberty and Progress | Flemish Liberals and Democrats,1993,6,Liberal,7.0053,3.7139,8.7549
659,Belgium,BEL,8.1,20.0,454,Parti Réformateur Libéral,Liberal Reformist Party,1993,6,Liberal,6.8551,4.4381,9.0856
660,Belgium,BEL,7.7,18.0,1192,Parti Social Chrétien – Centre Democrate Humaniste,Francophone Christian Social Party -- Humanist Democratic Centre,1993,3,Christian democracy,5.4974,6.6409,8.7795
661,Belgium,BEL,6.6,12.0,993,Vlaams Blok,Flemish Block,1993,40,Right-wing,9.6622,9.5234,2.7560000000000002
662,Belgium,BEL,5.1,10.0,161,Écologistes Confédérés pour l'organisation de luttes originales,Confederated ecologists for the organisation of original struggles,1993,19,Green/Ecologist,2.641,1.3744,7.5411
663,Belgium,BEL,5.9,10.0,290,Volksunie,People's Union,1993,40,Right-wing,6.5321,6.06,6.4243
664,Belgium,BEL,4.9,7.0,1594,Agalev – Groen,Agalev -- Green,1993,19,Green/Ecologist,2.5762,1.0234,7.2593
665,Belgium,BEL,1.5,3.0,969,Front Démocratique des Francophones | DéFI,Francophone Democratic Front,1993,6,Liberal,6.1259,5.8,8.7274
666,Belgium,BEL,3.2,3.0,748,Radikale Omvormers Strijdersen Stubbelaars vor Maatschappij,Radical Reformers Fighting for an Upright Society,1993,6,Liberal,6.0,3.5,8.7
667,Belgium,BEL,1.0,1.0,171,Front National,National Front,1993,40,Right-wing,9.655,9.1382,1.5539
668,Belgium,BEL,0.49,0.0,256,Partij van de Arbeid – Parti du Travail de Belgique,Workers' Party of Belgium,1993,14,Communist/Socialist,1.3,3.0,3.3
655,Belgium,BEL,16.8,39.0,723,Christelijke Volkspartij,Flemish Christian Peoples Party,1994,3,Christian democracy,5.7667,7.2083,8.9013
