election_year,party_name_english,country_name,country_name_short,vote_share,seats,party_id,party_name,family_id,family_name,left_right,liberty_authority,eu_anti_pro
1983,Alliance 90 / Greens,Germany,DEU,5.6,27.0,772,Bündnis 90 / Die Grünen,19,Green/Ecologist,2.9308,1.3251,7.6101
1983,Alternative List Austria,Austria,AUT,1.4,0.0,1739,Alternative Liste Österreichs,19,Green/Ecologist,2.5,1.8,6.5
1983,Austrian People's Party,Austria,AUT,43.2,81.0,1013,Österreichische Volkspartei,3,Christian democracy,6.4733,7.6198,8.8451
1983,Centre Party,Finland,FIN,17.6,38.0,94,Keskusta,2,Agrarian,5.8027,7.2203,5.5267
1983,Christian Democratic Party,Portugal,PRT,0.7,0.0,427,Partido da Democracia Cristã,3,Christian democracy,6.2,7.2,5.8333
1983,Christian Democratic Union,Germany,DEU,38.2,191.0,808,Christlich Demokratische Union,3,Christian democracy,6.2503,6.9333,8.5024
1983,Christian Democrats,Italy,ITA,32.9,225.0,1633,Democrazia Cristiana,3,Christian democracy,5.6611,7.2,8.9667
1983,Christian Social Union,Germany,DEU,10.6,53.0,1180,Christlich Soziale Union,3,Christian democracy,7.2871,7.8675,6.667999999999999
1983,Communist Party,Italy,ITA,29.9,198.0,1088,Partito Comunista Italiano,14,Communist/Socialist,1.6,3.0,3.3
1983,Conservatives,United Kingdom,GBR,42.4,397.0,773,Conservatives,26,Conservative,7.4261,7.1901,2.3243
1983,Constitutional People's Party,Finland,FIN,0.4,1.0,1389,Perustuslaillinen Oikeistopuolue – Konstitutionella högerpartiet,26,Conservative,7.4,7.0,7.9
1983,Democratic Movement,Portugal,PRT,,3.0,1281,Movimento Democrático Português,11,Social democracy,3.3,3.5,2.5
1983,Democratic Union | Left Alliance,Finland,FIN,13.5,26.0,1292,Demokraattinen Liitto – Demokratiska Förbundet | Vasemmistoliitto – Vänsterförbundet ,14,Communist/Socialist,2.1843,3.3406,5.165
1983,Democratic Unionist Party,United Kingdom,GBR,0.5,3.0,319,Democratic Unionist Party,26,Conservative,7.4,7.0,7.9
1983,Democratic and Social Centre -- People's Party,Portugal,PRT,12.89,30.0,251,Centro Democrático e Social – Partido Popular,3,Christian democracy,8.0222,8.9916,4.3909
1983,Ecology Party -- Greens,Portugal,PRT,,1.0,1535,Partido Ecologista – Os Verdes,19,Green/Ecologist,1.6579,1.3158,3.8596
1983,Finnish Party | True Finns,Finland,FIN,9.7,17.0,200,Suomen Puolue | Perussuomalaiset,2,Agrarian,6.6331,7.999,1.0945
1983,Finnish People's Unity Party,Finland,FIN,0.08,0.0,139,Suomen kansan yhtenäisyyden puolueen – Finlands folks enhetsparti,26,Conservative,7.4,7.0,7.9
1983,Free Democratic Party,Germany,DEU,7.0,34.0,543,Freie Demokratische Partei,6,Liberal,5.9233,3.0695,8.4855
1983,Freedom Party of Austria,Austria,AUT,5.0,12.0,50,Freiheitliche Partei Österreichs,40,Right-wing,8.3494,8.5149,1.9815
1983,Green League,Finland,FIN,1.4,2.0,1062,Vihreä Liitto – Gröna Förbundet,19,Green/Ecologist,3.6465,2.2671,6.9709
1983,Italian Democratic Socialist Party,Italy,ITA,4.09,23.0,242,Partito Socialista Democratico Italiano,11,Social democracy,4.6206,2.99,8.8222
1983,Italian Liberal Party,Italy,ITA,2.9,16.0,487,Partito Liberale Italiano,6,Liberal,6.45,3.5,7.5
1983,Italian Social Movement,Italy,ITA,6.8,42.0,831,Movimento Sociale Italiano,40,Right-wing,9.1778,8.5,2.3
1983,Italian Socialist Party,Italy,ITA,11.4,73.0,1475,Partito Socialista Italiano,11,Social democracy,3.7722,3.5,8.75
1983,Labour,United Kingdom,GBR,27.6,209.0,1556,Labour Party,11,Social democracy,4.3562,4.2779,6.9923
1983,Liberals,United Kingdom,GBR,25.4,17.0,659,Liberals,6,Liberal,4.2875,2.6109,9.2231
1983,National Coalition Party,Finland,FIN,22.1,44.0,1118,Kansallinen Kokoomus – Samlingspartiet,26,Conservative,7.2451,5.5872,9.0846
1983,National Democratic Party,Germany,DEU,0.2,0.0,1537,Nationaldemokratische Partei Deutschlands,40,Right-wing,9.8246,9.4219,0.7989
1983,National Pensioners' Party,Italy,ITA,1.4,0.0,613,Partito Nazionale Pensionati,16,Special issue,,,
1983,Plaid Cymru,United Kingdom,GBR,0.4,2.0,311,Plaid Cymru,16,Special issue,3.1183,3.7107,7.8314
1983,Portuguese Communist Party,Portugal,PRT,,40.0,514,Partido Comunista Português,14,Communist/Socialist,2.1754,1.6291,2.0461
1983,Proletarian Democracy,Italy,ITA,1.5,7.0,1424,Democrazia Proletaria,14,Communist/Socialist,0.5,3.0,10.0
1983,Radicals,Italy,ITA,2.2,11.0,1296,Radicali,11,Social democracy,3.9732,0.3338,8.2722
1983,Republican Party,Italy,ITA,5.08,29.0,93,Partito Repubblicano Italiano,6,Liberal,4.9704,5.1667,9.0278
1983,Sardinian Action Party,Italy,ITA,0.25,1.0,335,Partito Sardo d'Azione,11,Social democracy,4.2,6.25,7.0833
1983,Scottish National Party,United Kingdom,GBR,1.1,2.0,1284,Scottish National Party – Pàrtaidh Nàiseanta na h-Alba,11,Social democracy,3.5871,3.9623,7.8641
1983,Sinn Fein,United Kingdom,GBR,0.33,1.0,689,Sinn Féin,14,Communist/Socialist,1.3,3.0,3.3
1983,Social Democratic Party,Portugal,PRT,27.96,75.0,1273,Partido Social Democrata,6,Liberal,6.2949,7.0224,8.4691
1983,Social Democratic Party of Austria,Austria,AUT,47.6,90.0,973,Sozialdemokratische Partei Österreichs,11,Social democracy,3.7293,3.4766,8.4495
1983,Social Democratic Party of Finland,Finland,FIN,26.7,57.0,395,Suomen Sosialidemokraattinen Puolue – Finlands Socialdemokratiska Parti,11,Social democracy,3.5595,4.2417,8.621
1983,Social Democratic Party of Germany,Germany,DEU,38.2,193.0,558,Sozialdemokratische Partei Deutschlands,11,Social democracy,3.6451,3.9791,7.9318
1983,Social Democratic and Labour Party,United Kingdom,GBR,0.4,1.0,1023,Social Democratic and Labour Party,11,Social democracy,3.3,3.5,8.6667
1983,Socialist Party,Portugal,PRT,37.07,101.0,725,Partido Socialista,11,Social democracy,4.0492,3.5411,9.2233
1983,South Tyrol Peoples Party,Italy,ITA,0.5,3.0,1030,Südtiroler Volkspartei,16,Special issue,5.4,6.9,7.6083
1983,Swedish People's Party,Finland,FIN,4.6,10.0,585,Ruotsalainen Kansanpuolue – Svenska Folkepartiet i Finland,6,Liberal,6.3906,3.8385,8.5284
1983,Ulster Popular Unionist Party,United Kingdom,GBR,0.07,1.0,1566,Ulster Popular Unionist Party,28,to be coded,,,
1983,Ulster Unionist Party,United Kingdom,GBR,0.85,11.0,1210,Ulster Unionist Party,26,Conservative,8.3,7.0,7.9
1983,United Greens Austria,Austria,AUT,2.0,0.0,1740,Vereinte Grüne Österreichs,19,Green/Ecologist,2.5,1.8,6.5
1983,United People Alliance,Portugal,PRT,18.55,,11,Aliança Povo Unido,14,Communist/Socialist,1.3,3.0,3.3
1983,Valdotanian Union,Italy,ITA,0.08,1.0,974,Union Valdôtaine,16,Special issue,,,
1983,Venetian League,Italy,ITA,0.34,1.0,1080,Liga Veneta,16,Special issue,,,
1983,no party affiliation,Finland,FIN,0.5,1.0,1119,ei kukaan – ingen,12,no family,,,
1984,Centre Democrats,Denmark,DNK,4.6,8.0,1324,Centrumdemokraterne,26,Conservative,5.5609,4.9307,9.1468
1984,Christian People's Party,Denmark,DNK,2.7,5.0,1331,Kristeligt Folkeparti,3,Christian democracy,5.6982,7.0474,5.8301
1984,Christian Social People's Party,Luxembourg,LUX,34.88,25.0,1234,Chrëschtlech Sozial Vollekspartei – Parti populaire chrétien social – Christlich Soziale Volkspartei,3,Christian democracy,6.4474,7.5,
1984,Communist Party of Luxembourg,Luxembourg,LUX,5.04,2.0,151,Kommunistesch Partei Lëtzebuerg – Parti Communiste Luxembourgeois – Kommunistische Partei Luxemburg,14,Communist/Socialist,1.3,3.0,
1984,Conservatives,Denmark,DNK,23.4,42.0,590,Konservative,26,Conservative,7.2186,6.5055,7.7791
1984,Danish Social Liberal Party,Denmark,DNK,5.5,10.0,211,Det Radikale Venstre,6,Liberal,4.8736,2.3903,7.8594
1984,Democratic Party,Luxembourg,LUX,18.67,14.0,967,Demokratesch Partei – Parti Démocratique – Demokratische Partei,6,Liberal,6.5789,2.7632,
1984,Forward (Greenland),Denmark,DNK,,1.0,74,Siumut,11,Social democracy,3.3,3.5,8.1
1984,Jean Gremling List -- Independent Socialists,Luxembourg,LUX,2.46,0.0,1339,Jean Gremling List – Socialistes Indépendants,11,Social democracy,3.3,3.5,
1984,Justice Party,Denmark,DNK,1.5,0.0,1606,Retsforbund,6,Liberal,6.0,3.5,0.2333
1984,Left Socialists,Denmark,DNK,2.7,5.0,189,Venstresocialisterne,14,Communist/Socialist,0.8,3.0,0.7333
1984,Liberal Party,Denmark,DNK,12.1,22.0,1605,Venstre,6,Liberal,7.292000000000001,4.9957,9.0268
1984,Luxembourg Socialist Workers' Party,Luxembourg,LUX,33.56,21.0,701,Lëtzebuerger Sozialistesch Arbechterpartei – Parti Ouvrier Socialiste Luxembourgeois – Luxemburger Sozialistische Arbeiterpartei,11,Social democracy,3.2895,1.3158,
1984,People's Party (Faroe Islands),Denmark,DNK,,1.0,2574,Hin føroyski fólkaflokkurin – radikalt sjálvstýri,26,Conservative,7.4,7.0,7.9
1984,Progress Party,Denmark,DNK,3.6,6.0,978,Fremskridtspartiet,6,Liberal,9.0259,6.6509,1.4475
1984,Social Democrats,Denmark,DNK,31.6,56.0,1629,Socialdemokraterne,11,Social democracy,3.8011,4.2722,7.4311
1984,Socialist Peoples Party,Denmark,DNK,11.5,21.0,1644,Socialistisk Folkeparti,19,Green/Ecologist,2.1347,2.1476,3.5917
1984,Solidarity (Greenland),Denmark,DNK,,1.0,2575,Atassut,6,Liberal,6.0,3.5,8.7
1984,The Greens,Luxembourg,LUX,5.16,2.0,310,Déi Gréng – Les Verts – Die Grünen,19,Green/Ecologist,2.5,0.7895,
1984,Union Party (Faroe Islands),Denmark,DNK,,1.0,1892,Sambandsflokkurin,26,Conservative,7.4,7.0,7.9
1985,Agalev -- Green,Belgium,BEL,3.74,4.0,1594,Agalev – Groen,19,Green/Ecologist,2.5762,1.0234,7.2593
1985,Centre Party,Sweden,SWE,12.4,43.0,1461,Centerpartiet,2,Agrarian,5.8084,6.0583,5.5679
1985,Christian Democrats,Sweden,SWE,,1.0,282,Kristdemokraterna,3,Christian democracy,7.195,7.9997,7.8597
1985,Communist Party,Belgium,BEL,1.18,0.0,708,Kommunistische Partij – Parti Communiste,14,Communist/Socialist,1.4,3.0,4.45
1985,Communist Party of Greece,Greece,GRC,9.9,12.0,614,Kommounistikó Kómma Elládas,14,Communist/Socialist,1.253,5.1503,0.2722
1985,Communist Party of Greece (Interior),Greece,GRC,1.8,1.0,1311,Kommunistikon Komma Ellados Esoterikou,14,Communist/Socialist,1.3,3.0,3.3
1985,Confederated ecologists for the organisation of original struggles,Belgium,BEL,2.51,5.0,161,Écologistes Confédérés pour l'organisation de luttes originales,19,Green/Ecologist,2.641,1.3744,7.5411
1985,Democratic Movement,Portugal,PRT,,3.0,1281,Movimento Democrático Português,11,Social democracy,3.3,3.5,2.5
1985,Democratic Party,Cyprus,CYP,27.65,16.0,851,Dimokratikó Kómma,26,Conservative,5.1316,6.0526,
1985,Democratic Rally,Cyprus,CYP,33.56,19.0,1575,Dimokratikós Sinayermós,26,Conservative,8.6842,5.0,
1985,Democratic Renewal Party,Portugal,PRT,18.38,45.0,341,Partido Renovador Democrático,11,Social democracy,3.3,3.5,8.3333
1985,Democratic and Social Centre -- People's Party,Portugal,PRT,10.22,22.0,251,Centro Democrático e Social – Partido Popular,3,Christian democracy,8.0222,8.9916,4.3909
1985,Ecology Party -- Greens,Portugal,PRT,,1.0,1535,Partido Ecologista – Os Verdes,19,Green/Ecologist,1.6579,1.3158,3.8596
1985,Flemish Block,Belgium,BEL,1.41,1.0,993,Vlaams Blok,40,Right-wing,9.6622,9.5234,2.7560000000000002
1985,Flemish Christian Peoples Party,Belgium,BEL,21.29,49.0,723,Christelijke Volkspartij,3,Christian democracy,5.7667,7.2083,8.9013
1985,Francophone Christian Social Party -- Humanist Democratic Centre,Belgium,BEL,7.95,20.0,1192,Parti Social Chrétien – Centre Democrate Humaniste,3,Christian democracy,5.4974,6.6409,8.7795
1985,Francophone Democratic Front,Belgium,BEL,1.19,3.0,969,Front Démocratique des Francophones | DéFI,6,Liberal,6.1259,5.8,8.7274
1985,Greens,Sweden,SWE,1.5,0.0,1154,Miljöpartiet de Gröna,19,Green/Ecologist,3.3789,2.5198,0.9875
1985,Left Party (Communists),Sweden,SWE,5.4,19.0,882,Vänsterpartiet (kommunisterna),14,Communist/Socialist,1.5464,2.4562,1.2042
1985,Liberal Reformist Party,Belgium,BEL,10.21,24.0,454,Parti Réformateur Libéral,6,Liberal,6.8551,4.4381,9.0856
1985,Moderate Party,Sweden,SWE,21.3,76.0,657,Moderaterna,26,Conservative,7.8907,5.6977,8.5872
1985,Movement for Social Democracy EDEK,Cyprus,CYP,11.07,6.0,945,Kinima Sosialdimokraton EDEK,11,Social democracy,3.2895,5.9211,
1985,New Democracy,Greece,GRC,40.8,126.0,47,Néa Đimokratía,3,Christian democracy,6.7365,6.6712,8.9869
1985,Panhellenic Socialist Movement,Greece,GRC,45.8,161.0,1338,Panellinio Sosialistikó Kínima,11,Social democracy,4.4968,3.6025,9.2535
1985,Party of Liberty and Progress | Flemish Liberals and Democrats,Belgium,BEL,10.75,22.0,1110,Partij voor Vrijheid en Vooruitgang | Vlaamse Liberalen en Democraten,6,Liberal,7.0053,3.7139,8.7549
1985,People's Party,Sweden,SWE,14.2,51.0,892,Folkpartiet,6,Liberal,6.2906,2.8515,9.4643
1985,People's Union,Belgium,BEL,7.88,16.0,290,Volksunie,40,Right-wing,6.5321,6.06,6.4243
1985,Popular Democratic Union,Portugal,PRT,1.3,0.0,260,União Democrática Popular,14,Communist/Socialist,1.3,3.0,1.95
1985,Portuguese Communist Party,Portugal,PRT,,34.0,514,Partido Comunista Português,14,Communist/Socialist,2.1754,1.6291,2.0461
1985,Progressive Party of Working People,Cyprus,CYP,27.43,15.0,572,Anorthotikó Kómma Ergazómenou Laoú,14,Communist/Socialist,1.0526,6.1842,
1985,Respect for Labour,Belgium,BEL,1.15,1.0,1440,Respect voor Arbeid en Democratie – Union pour la Democratie et le Respect du Travail,40,Right-wing,9.2,8.5,2.3
1985,Social Democratic Party,Portugal,PRT,30.64,88.0,1273,Partido Social Democrata,6,Liberal,6.2949,7.0224,8.4691
1985,Social Democrats,Sweden,SWE,44.7,159.0,904,Socialdemokraterna,11,Social democracy,3.4447,4.4407,7.4445
1985,Socialist Party,Portugal,PRT,21.3,57.0,725,Partido Socialista,11,Social democracy,4.0492,3.5411,9.2233
1985,Socialist Party [Francophone],Belgium,BEL,13.76,35.0,1378,Parti Socialiste,11,Social democracy,2.9307,3.1712,8.1465
1985,United People Alliance,Portugal,PRT,15.89,,11,Aliança Povo Unido,14,Communist/Socialist,1.3,3.0,3.3
1986,Aragonese Regionalist Party,Spain,ESP,0.36,1.0,1221,Partido Aragonés Regionalista,16,Special issue,7.1909,5.9583,8.75
1986,Austrian People's Party,Austria,AUT,41.3,77.0,1013,Österreichische Volkspartei,3,Christian democracy,6.4733,7.6198,8.8451
1986,Basque Left,Spain,ESP,0.53,2.0,1026,Euzkadiko Ezkerra,14,Communist/Socialist,2.4,3.0,7.2167
1986,Basque Nationalist Party,Spain,ESP,1.54,6.0,1361,Partido Nacionalista Vasco – Euzko Alderdi Jeltzalea,3,Christian democracy,6.2144,6.5139,7.8556
1986,Canary Islands Group,Spain,ESP,0.33,1.0,411,Agrupacion Independientes de Canarias,16,Special issue,,,
1986,Christian Democratic Appeal,Netherlands,NLD,34.59,54.0,235,Christen Democratisch Appèl,3,Christian democracy,5.9376,6.6882,7.7157
1986,Communist Party of Austria,Austria,AUT,0.7,0.0,769,Kommunistische Partei Österreichs,14,Communist/Socialist,0.5,3.0,0.0
1986,Communist Party of the Netherlands,Netherlands,NLD,0.63,0.0,1194,Communistische Partij Nederland,14,Communist/Socialist,0.8,3.0,5.0
1986,Communist Party | United Left,Spain,ESP,4.66,7.0,118,Partido Communista | Izquierda Unida,14,Communist/Socialist,2.0183,1.7351,5.2186
1986,Convergence and Union,Spain,ESP,5.05,18.0,894,Convergència i Unió,26,Conservative,6.2564,6.1104,8.7309
1986,Democratic and Social Centre,Spain,ESP,9.27,19.0,637,Centró Democrático y Social,3,Christian democracy,6.2,7.2,9.7167
1986,Democrats 66,Netherlands,NLD,6.13,9.0,345,Democraten 66,6,Liberal,4.5066,1.7625,8.6233
1986,Freedom Party of Austria,Austria,AUT,9.7,18.0,50,Freiheitliche Partei Österreichs,40,Right-wing,8.3494,8.5149,1.9815
1986,French Communist Party,France,FRA,9.7,32.0,686,Parti communiste française,14,Communist/Socialist,1.3741,4.5083,2.3595
1986,Greens,France,FRA,1.2,0.0,873,Les Verts,19,Green/Ecologist,3.155,1.4772,6.4585
1986,Labour Party,Netherlands,NLD,33.27,52.0,742,Partij van de Arbeid,11,Social democracy,3.6118,3.2028,7.9904
1986,National Front,France,FRA,9.8,35.0,270,Front national,40,Right-wing,9.6854,9.2889,0.2157
1986,Pacifist Socialist Party,Netherlands,NLD,1.2,1.0,1452,Pacifistisch Socialistische Partij,14,Communist/Socialist,0.6,3.0,5.0
1986,People's Alliance-Party,Spain,ESP,26.13,105.0,645,Alianza-Partido Popular,26,Conservative,7.5969,7.8127,7.7368
1986,People's Party for Freedom and Democracy,Netherlands,NLD,17.41,27.0,1409,Volkspartij voor Vrijheid en Democratie,6,Liberal,7.3482,4.3887,5.9471
1986,Political Reformed Party,Netherlands,NLD,1.74,3.0,1251,Staatkundig Gereformeerde Partij,26,Conservative,8.7531,9.7744,2.9307
1986,RPR/UDF connected list,France,FRA,20.8,,2264,Listes communes RPR/UDF,26,Conservative,7.4,7.0,7.9
1986,Radical Party of the Left,France,FRA,0.8,13.0,1492,Parti radical de gauche,11,Social democracy,4.0813,4.2381,7.9361
1986,Radical Political Party,Netherlands,NLD,1.26,2.0,342,Politieke Partij Radikalen,19,Green/Ecologist,1.6,1.8,5.0
1986,Rally for the Republic,France,FRA,11.5,146.0,138,Rassemblement pour la république,26,Conservative,7.4997,7.1854,6.9862
1986,Reformatory Political Federation,Netherlands,NLD,0.91,1.0,212,Reformatorische Politieke Federati,3,Christian democracy,8.2963,8.5455,3.5447
1986,Reformed Political League,Netherlands,NLD,0.96,1.0,625,Gereformeerd Politiek Verbond,26,Conservative,8.1444,8.6364,3.4848
1986,Social Democratic Party of Austria,Austria,AUT,43.1,80.0,973,Sozialdemokratische Partei Österreichs,11,Social democracy,3.7293,3.4766,8.4495
1986,Socialist Party,France,FRA,30.8,198.0,1539,Parti socialiste,11,Social democracy,3.2493,2.9367,7.9448
1986,Spanish Socialist Workers Party,Spain,ESP,44.33,184.0,902,Partido Socialista Obrero Español,11,Social democracy,3.7377,3.0399,9.129
1986,The Greens -- The Green Alternative,Austria,AUT,4.8,8.0,1429,Die Grünen – Die Grüne Alternative,19,Green/Ecologist,2.4604,1.4308,6.6845
1986,Union for French Democracy | Democratic Movement,France,FRA,9.4,128.0,509,Union pour la démocratie française | Mouvement démocrate,26,Conservative,6.1017,5.4999,8.8995
1986,United People,Spain,ESP,1.15,5.0,1317,Herri Batasuna,16,Special issue,0.5909,4.3889,3.25
1986,Valencian Union,Spain,ESP,0.32,1.0,443,Union Valenciana,16,Special issue,6.0417,5.875,8.8769
1986,Workers' Party of Spain -- Communist Unity,Spain,ESP,1.14,0.0,2028,Partido de los Trabajadores de España-Unidad Comunista,14,Communist/Socialist,1.3,3.0,3.3
1986,one seat,Spain,ESP,0.4,1.0,2294,one seat,12,no family,,,
1986,other right,France,FRA,1.3,4.0,285,divers droite,26,Conservative,7.6583,9.0,5.8333
1987,Agalev -- Green,Belgium,BEL,4.49,6.0,1594,Agalev – Groen,19,Green/Ecologist,2.5762,1.0234,7.2593
1987,Aland Coalition,Finland,FIN,0.3,1.0,66,Åländsk Samlingin ääntä – Åländsk Samling,16,Special issue,,,
1987,Alliance 90 / Greens,Germany,DEU,8.3,42.0,772,Bündnis 90 / Die Grünen,19,Green/Ecologist,2.9308,1.3251,7.6101
1987,Centre Democrats,Denmark,DNK,4.8,9.0,1324,Centrumdemokraterne,26,Conservative,5.5609,4.9307,9.1468
1987,Centre Party,Finland,FIN,17.6,40.0,94,Keskusta,2,Agrarian,5.8027,7.2203,5.5267
1987,Christian Democratic Union,Germany,DEU,34.5,174.0,808,Christlich Demokratische Union,3,Christian democracy,6.2503,6.9333,8.5024
1987,Christian Democrats,Italy,ITA,34.3,234.0,1633,Democrazia Cristiana,3,Christian democracy,5.6611,7.2,8.9667
1987,Christian People's Party,Denmark,DNK,2.4,4.0,1331,Kristeligt Folkeparti,3,Christian democracy,5.6982,7.0474,5.8301
1987,Christian Social Union,Germany,DEU,9.8,49.0,1180,Christlich Soziale Union,3,Christian democracy,7.2871,7.8675,6.667999999999999
1987,Common Course,Denmark,DNK,2.2,4.0,367,Fælles Kurs,14,Communist/Socialist,1.3,3.0,3.3
1987,Communist Party,Italy,ITA,26.6,177.0,1088,Partito Comunista Italiano,14,Communist/Socialist,1.6,3.0,3.3
1987,Confederated ecologists for the organisation of original struggles,Belgium,BEL,2.57,3.0,161,Écologistes Confédérés pour l'organisation de luttes originales,19,Green/Ecologist,2.641,1.3744,7.5411
1987,Conservatives,United Kingdom,GBR,42.3,376.0,773,Conservatives,26,Conservative,7.4261,7.1901,2.3243
1987,Danish Social Liberal Party,Denmark,DNK,6.2,11.0,211,Det Radikale Venstre,6,Liberal,4.8736,2.3903,7.8594
1987,Democratic Alternative,Finland,FIN,4.2,4.0,229,Demokraattinen Vaihtoehto – Demokratiskt Alternativs,14,Communist/Socialist,1.3,3.0,0.55
1987,Democratic Intervention,Portugal,PRT,,2.0,889,Intervençao Democrática,11,Social democracy,3.3,3.5,8.1
1987,Democratic Renewal Party,Portugal,PRT,5.02,7.0,341,Partido Renovador Democrático,11,Social democracy,3.3,3.5,8.3333
1987,Democratic Socialist Party,Ireland,IRL,0.42,1.0,379,Democratic Socialist Party,11,Social democracy,3.3,3.5,5.0
1987,Democratic Union | Left Alliance,Finland,FIN,9.4,16.0,1292,Demokraattinen Liitto – Demokratiska Förbundet | Vasemmistoliitto – Vänsterförbundet ,14,Communist/Socialist,2.1843,3.3406,5.165
1987,Democratic Unionist Party,United Kingdom,GBR,0.26,3.0,319,Democratic Unionist Party,26,Conservative,7.4,7.0,7.9
