election_year,country_name,party_id,family_name,eu_anti_pro,left_right,liberty_authority,seats,vote_share
1975,Denmark,1605,Liberal,9.0268,7.292000000000001,4.9957,42.0,23.3
1975,Denmark,1606,Liberal,0.2333,6.0,3.5,0.0,1.8
1975,Denmark,1629,Social democracy,7.4311,3.8011,4.2722,53.0,29.9
1975,Denmark,1634,no family,7.4311,3.8011,4.2722,4.0,29.9
1975,Denmark,1644,Green/Ecologist,3.5917,2.1347,2.1476,9.0,5.0
1975,Finland,66,Special issue,3.5917,2.1347,2.1476,1.0,0.3
1975,Finland,94,Agrarian,5.5267,5.8027,7.2203,39.0,17.6
1975,Finland,139,Conservative,7.9,7.4,7.0,1.0,1.7
1975,Finland,200,Agrarian,1.0945,6.6331,7.999,2.0,3.6
1975,Finland,395,Social democracy,8.621,3.5595,4.2417,54.0,24.9
1975,Finland,585,Liberal,8.5284,6.3906,3.8385,9.0,4.7
1975,Finland,1118,Conservative,9.0846,7.2451,5.5872,35.0,18.4
1975,Finland,1219,Liberal,9.05,5.7167,3.5,9.0,4.3
1975,Finland,1292,Communist/Socialist,5.165,2.1843,3.3406,40.0,18.9
1975,Finland,1389,Conservative,7.9,7.4,7.0,1.0,1.6
1975,Finland,1463,Christian democracy,3.2103,7.1884,8.3076,9.0,3.3
1975,Finland,2054,no family,3.2103,7.1884,8.3076,0.0,0.34
1975,Portugal,251,Christian democracy,4.3909,8.0222,8.9916,16.0,8.18
1975,Portugal,260,Communist/Socialist,1.95,1.3,3.0,1.0,0.84
1975,Portugal,514,Communist/Socialist,2.0461,2.1754,1.6291,30.0,13.39
1975,Portugal,601,Communist/Socialist,3.3,1.3,3.0,0.0,1.25
1975,Portugal,725,Social democracy,9.2233,4.0492,3.5411,116.0,40.7
1975,Portugal,1273,Liberal,8.4691,6.2949,7.0224,81.0,28.36
1975,Portugal,1281,Social democracy,2.5,3.3,3.5,5.0,4.45
1975,Portugal,1508,Communist/Socialist,3.3,1.3,3.0,0.0,1.1
1975,Portugal,2291,no family,3.3,1.3,3.0,1.0,1.1
1976,Cyprus,534,no family,3.3,1.3,3.0,1.0,1.2
1976,Cyprus,572,Communist/Socialist,3.3,1.0526,6.1842,9.0,1.2
1976,Cyprus,851,Conservative,3.3,5.1316,6.0526,21.0,71.2
1976,Cyprus,945,Social democracy,3.3,3.2895,5.9211,4.0,71.2
1976,Cyprus,1575,Conservative,3.3,8.6842,5.0,0.0,27.6
1976,Germany,543,Liberal,8.4855,5.9233,3.0695,39.0,7.9
1976,Germany,558,Social democracy,7.9318,3.6451,3.9791,214.0,42.6
1976,Germany,808,Christian democracy,8.5024,6.2503,6.9333,190.0,38.1
1976,Germany,1180,Christian democracy,6.667999999999999,7.2871,7.8675,53.0,10.6
1976,Germany,1537,Right-wing,0.7989,9.8246,9.4219,0.0,0.3
1976,Italy,93,Liberal,9.0278,4.9704,5.1667,14.0,3.09
1976,Italy,242,Social democracy,8.8222,4.6206,2.99,15.0,3.4
1976,Italy,487,Liberal,7.5,6.45,3.5,5.0,1.3
1976,Italy,825,no family,7.5,6.45,3.5,1.0,0.07
1976,Italy,831,Right-wing,2.3,9.1778,8.5,35.0,6.1
1976,Italy,1030,Special issue,7.6083,5.4,6.9,3.0,0.5
1976,Italy,1088,Communist/Socialist,3.3,1.6,3.0,228.0,34.4
1976,Italy,1296,Social democracy,8.2722,3.9732,0.3338,4.0,1.07
1976,Italy,1424,Communist/Socialist,10.0,0.5,3.0,6.0,1.5
1976,Italy,1475,Social democracy,8.75,3.7722,3.5,57.0,9.6
1976,Italy,1633,Christian democracy,8.9667,5.6611,7.2,262.0,38.7
1976,Italy,2059,no family,8.9667,5.6611,7.2,0.0,0.07
1976,Malta,984,Conservative,8.9667,5.7143,6.9173,31.0,48.46
1976,Malta,1003,Social democracy,8.9667,4.2105,6.3158,34.0,51.53
1976,Malta,1572,no family,8.9667,4.2105,6.3158,0.0,0.02
1976,Portugal,251,Christian democracy,4.3909,8.0222,8.9916,42.0,16.76
1976,Portugal,260,Communist/Socialist,1.95,1.3,3.0,1.0,1.75
1976,Portugal,514,Communist/Socialist,2.0461,2.1754,1.6291,40.0,15.1
1976,Portugal,601,Communist/Socialist,3.3,1.3,3.0,0.0,0.81
1976,Portugal,725,Social democracy,9.2233,4.0492,3.5411,107.0,36.61
1976,Portugal,1273,Liberal,8.4691,6.2949,7.0224,73.0,25.55
1976,Sweden,282,Christian democracy,7.8597,7.195,7.9997,0.0,1.4
1976,Sweden,657,Conservative,8.5872,7.8907,5.6977,55.0,15.6
1976,Sweden,882,Communist/Socialist,1.2042,1.5464,2.4562,17.0,4.7
1976,Sweden,892,Liberal,9.4643,6.2906,2.8515,39.0,11.1
1976,Sweden,904,Social democracy,7.4445,3.4447,4.4407,152.0,42.7
1976,Sweden,1461,Agrarian,5.5679,5.8084,6.0583,86.0,24.1
1977,Belgium,167,Social democracy,8.1,2.5,3.5,62.0,27.03
1977,Belgium,256,Communist/Socialist,3.3,1.3,3.0,0.0,0.4
1977,Belgium,290,Right-wing,6.4243,6.5321,6.06,20.0,10.04
1977,Belgium,454,Liberal,9.0856,6.8551,4.4381,14.0,7.02
1977,Belgium,460,Social democracy,8.1,2.6,3.5,5.0,2.96
1977,Belgium,640,Liberal,8.7,6.0,3.5,2.0,2.96
1977,Belgium,708,Communist/Socialist,4.45,1.4,3.0,2.0,2.72
1977,Belgium,723,Christian democracy,8.9013,5.7667,7.2083,56.0,26.19
1977,Belgium,969,Liberal,8.7274,6.1259,5.8,10.0,4.26
1977,Belgium,1110,Liberal,8.7549,7.0053,3.7139,17.0,8.54
1977,Belgium,1192,Christian democracy,8.7795,5.4974,6.6409,24.0,9.75
1977,Denmark,189,Communist/Socialist,0.7333,0.8,3.0,5.0,2.7
1977,Denmark,211,Liberal,7.8594,4.8736,2.3903,6.0,3.6
1977,Denmark,590,Conservative,7.7791,7.2186,6.5055,15.0,8.5
1977,Denmark,812,Special issue,7.7791,7.2186,6.5055,1.0,8.5
1977,Denmark,978,Liberal,1.4475,9.0259,6.6509,26.0,14.6
1977,Denmark,1239,Communist/Socialist,0.4167,1.0,3.0,7.0,3.7
1977,Denmark,1324,Conservative,9.1468,5.5609,4.9307,10.0,6.4
1977,Denmark,1331,Christian democracy,5.8301,5.6982,7.0474,6.0,3.4
1977,Denmark,1605,Liberal,9.0268,7.292000000000001,4.9957,21.0,12.0
1977,Denmark,1606,Liberal,0.2333,6.0,3.5,6.0,3.3
1977,Denmark,1629,Social democracy,7.4311,3.8011,4.2722,65.0,37.0
1977,Denmark,1634,no family,7.4311,3.8011,4.2722,4.0,37.0
1977,Denmark,1644,Green/Ecologist,3.5917,2.1347,2.1476,7.0,3.9
1977,Denmark,2058,no family,3.5917,2.1347,2.1476,0.0,0.9
1977,Greece,47,Christian democracy,8.9869,6.7365,6.6712,171.0,41.8
1977,Greece,463,Liberal,8.7,6.0,3.5,2.0,1.1
1977,Greece,489,Liberal,8.7,6.0,3.5,16.0,11.9
1977,Greece,597,Communist/Socialist,3.3,1.3,3.0,1.0,11.9
1977,Greece,614,Communist/Socialist,0.2722,1.253,5.1503,11.0,9.4
1977,Greece,1027,Conservative,7.9,7.4,7.0,5.0,6.8
1977,Greece,1311,Communist/Socialist,3.3,1.3,3.0,1.0,2.7
1977,Greece,1338,Social democracy,9.2535,4.4968,3.6025,93.0,25.3
1977,Ireland,30,no family,9.2535,4.4968,3.6025,4.0,25.3
1977,Ireland,280,Conservative,7.8389,6.0713,6.9898,84.0,50.63
1977,Ireland,318,Social democracy,7.1292,3.6252,3.1071,17.0,11.63
1977,Ireland,433,Communist/Socialist,3.3,1.3,3.0,0.0,1.7
1977,Ireland,1393,Christian democracy,9.1708,6.4372,5.787000000000001,43.0,30.49
1977,Netherlands,212,Christian democracy,3.5447,8.2963,8.5455,0.0,0.64
1977,Netherlands,235,Christian democracy,7.7157,5.9376,6.6882,49.0,31.89
1977,Netherlands,342,Green/Ecologist,5.0,1.6,1.8,3.0,1.69
1977,Netherlands,345,Liberal,8.6233,4.5066,1.7625,8.0,5.44
1977,Netherlands,402,Conservative,8.4641,3.8433,3.5288,1.0,0.72
1977,Netherlands,625,Conservative,3.4848,8.1444,8.6364,1.0,0.95
1977,Netherlands,742,Social democracy,7.9904,3.6118,3.2028,53.0,33.83
1977,Netherlands,1194,Communist/Socialist,5.0,0.8,3.0,2.0,1.73
1977,Netherlands,1251,Conservative,2.9307,8.7531,9.7744,3.0,2.13
1977,Netherlands,1409,Liberal,5.9471,7.3482,4.3887,28.0,17.95
1977,Netherlands,1452,Communist/Socialist,5.0,0.6,3.0,1.0,0.94
1977,Netherlands,1595,Agrarian,5.4,5.3,6.5,1.0,0.84
1977,Spain,62,Christian democracy,8.3,6.2,7.2,2.0,0.95
1977,Spain,118,Communist/Socialist,5.2186,2.0183,1.7351,19.0,9.35
1977,Spain,135,Liberal,8.7,7.1,3.5,166.0,34.52
1977,Spain,645,Conservative,7.7368,7.5969,7.8127,16.0,8.23
1977,Spain,757,Special issue,7.0389,3.1072,2.7325,1.0,0.79
1977,Spain,894,Conservative,8.7309,6.2564,6.1104,11.0,2.82
1977,Spain,902,Social democracy,9.129,3.7377,3.0399,118.0,29.39
1977,Spain,1026,Communist/Socialist,7.2167,2.4,3.0,1.0,0.34
1977,Spain,1221,Special issue,8.75,7.1909,5.9583,1.0,0.2
1977,Spain,1361,Christian democracy,7.8556,6.2144,6.5139,8.0,1.62
1977,Spain,1377,no family,7.8556,6.2144,6.5139,1.0,0.16
1977,Spain,1790,Communist/Socialist,9.1667,4.2083,3.7083,6.0,4.47
1977,Spain,2084,Christian democracy,8.3,6.2,7.2,0.0,1.18
1978,Belgium,256,Communist/Socialist,3.3,1.3,3.0,0.0,0.79
1978,Belgium,290,Right-wing,6.4243,6.5321,6.06,14.0,7.0
1978,Belgium,454,Liberal,9.0856,6.8551,4.4381,14.0,5.9
1978,Belgium,460,Social democracy,8.1,2.6,3.5,4.0,2.9
1978,Belgium,640,Liberal,8.7,6.0,3.5,1.0,2.9
1978,Belgium,708,Communist/Socialist,4.45,1.4,3.0,4.0,3.29
1978,Belgium,723,Christian democracy,8.9013,5.7667,7.2083,57.0,26.1
1978,Belgium,969,Liberal,8.7274,6.1259,5.8,11.0,4.2
1978,Belgium,993,Right-wing,2.7560000000000002,9.6622,9.5234,1.0,1.4
1978,Belgium,1029,Social democracy,7.9023,3.2459,3.0805,26.0,12.4
1978,Belgium,1110,Liberal,8.7549,7.0053,3.7139,22.0,10.3
1978,Belgium,1192,Christian democracy,8.7795,5.4974,6.6409,25.0,10.1
1978,Belgium,1378,Social democracy,8.1465,2.9307,3.1712,32.0,13.0
1978,Belgium,1440,Right-wing,2.3,9.2,8.5,1.0,0.9
1978,France,59,Conservative,8.246,7.0577,6.1743,1.0,10.6
1978,France,138,Conservative,6.9862,7.4997,7.1854,142.0,22.5
1978,France,177,Social democracy,8.1,3.3,3.5,10.0,1.4
1978,France,401,Conservative,7.9361,3.9896,4.2381,10.0,1.9
1978,France,509,Conservative,8.8995,6.1017,5.4999,124.0,1.9
1978,France,516,Communist/Socialist,3.3,1.3,3.0,0.0,1.1
1978,France,686,Communist/Socialist,2.3595,1.3741,4.5083,86.0,20.6
1978,France,873,Green/Ecologist,6.4585,3.155,1.4772,0.0,2.0
1978,France,1176,Communist/Socialist,3.3,0.0,3.0,0.0,1.7
1978,France,1414,Conservative,7.2286,7.5636,7.2219,10.0,2.8
1978,France,1492,Social democracy,7.9361,4.0813,4.2381,0.0,2.2
1978,France,1539,Social democracy,7.9448,3.2493,2.9367,102.0,22.8
1978,France,2260,Communist/Socialist,3.3,1.3,3.0,0.0,2.0
1978,France,2265,Christian democracy,8.3,6.2,7.2,0.0,5.2
1979,Austria,50,Right-wing,1.9815,8.3494,8.5149,11.0,6.1
1979,Austria,769,Communist/Socialist,0.0,0.5,3.0,0.0,1.0
1979,Austria,973,Social democracy,8.4495,3.7293,3.4766,95.0,51.0
1979,Austria,1013,Christian democracy,8.8451,6.4733,7.6198,77.0,41.9
1979,Denmark,189,Communist/Socialist,0.7333,0.8,3.0,6.0,3.7
1979,Denmark,211,Liberal,7.8594,4.8736,2.3903,10.0,5.4
1979,Denmark,590,Conservative,7.7791,7.2186,6.5055,22.0,12.5
1979,Denmark,978,Liberal,1.4475,9.0259,6.6509,20.0,11.0
1979,Denmark,1239,Communist/Socialist,0.4167,1.0,3.0,0.0,1.9
1979,Denmark,1324,Conservative,9.1468,5.5609,4.9307,6.0,3.2
1979,Denmark,1331,Christian democracy,5.8301,5.6982,7.0474,5.0,2.6
1979,Denmark,1605,Liberal,9.0268,7.292000000000001,4.9957,22.0,12.5
1979,Denmark,1606,Liberal,0.2333,6.0,3.5,5.0,2.6
1979,Denmark,1629,Social democracy,7.4311,3.8011,4.2722,68.0,38.3
1979,Denmark,1634,no family,7.4311,3.8011,4.2722,4.0,38.3
1979,Denmark,1644,Green/Ecologist,3.5917,2.1347,2.1476,11.0,5.9
1979,Finland,66,Special issue,3.5917,2.1347,2.1476,1.0,0.3
1979,Finland,94,Agrarian,5.5267,5.8027,7.2203,36.0,17.3
1979,Finland,200,Agrarian,1.0945,6.6331,7.999,7.0,4.6
1979,Finland,395,Social democracy,8.621,3.5595,4.2417,52.0,23.9
1979,Finland,585,Liberal,8.5284,6.3906,3.8385,9.0,4.2
1979,Finland,1118,Conservative,9.0846,7.2451,5.5872,47.0,21.7
1979,Finland,1219,Liberal,9.05,5.7167,3.5,4.0,3.7
1979,Finland,1292,Communist/Socialist,5.165,2.1843,3.3406,35.0,17.9
1979,Finland,1389,Conservative,7.9,7.4,7.0,0.0,1.2
1979,Finland,1463,Christian democracy,3.2103,7.1884,8.3076,9.0,4.8
1979,Italy,55,Social democracy,8.1,3.3,3.5,1.0,0.18
1979,Italy,93,Liberal,9.0278,4.9704,5.1667,16.0,3.03
1979,Italy,242,Social democracy,8.8222,4.6206,2.99,20.0,3.8
1979,Italy,487,Liberal,7.5,6.45,3.5,9.0,1.9
1979,Italy,831,Right-wing,2.3,9.1778,8.5,30.0,5.3
1979,Italy,968,Communist/Socialist,5.8333,1.3833,3.0,6.0,1.4
1979,Italy,974,Special issue,5.8333,1.3833,3.0,1.0,0.09
1979,Italy,1030,Special issue,7.6083,5.4,6.9,4.0,0.56
1979,Italy,1088,Communist/Socialist,3.3,1.6,3.0,201.0,30.4
1979,Italy,1296,Social democracy,8.2722,3.9732,0.3338,18.0,3.5
1979,Italy,1475,Social democracy,8.75,3.7722,3.5,62.0,9.8
1979,Italy,1633,Christian democracy,8.9667,5.6611,7.2,262.0,38.3
1979,Italy,2059,no family,8.9667,5.6611,7.2,0.0,0.8
1979,Luxembourg,151,Communist/Socialist,8.9667,1.3,3.0,2.0,5.83
1979,Luxembourg,202,Special issue,8.9667,1.3,3.0,1.0,4.45
1979,Luxembourg,310,Green/Ecologist,8.9667,2.5,0.7895,0.0,1.0
1979,Luxembourg,701,Social democracy,8.9667,3.2895,1.3158,14.0,24.26
1979,Luxembourg,967,Liberal,8.9667,6.5789,2.7632,15.0,21.32
1979,Luxembourg,1134,Social democracy,8.9667,3.3,3.5,2.0,5.98
1979,Luxembourg,1234,Christian democracy,8.9667,6.4474,7.5,24.0,34.51
1979,Luxembourg,1339,Social democracy,8.9667,3.3,3.5,1.0,2.2
1979,Portugal,11,Communist/Socialist,3.3,1.3,3.0,1.0,19.33
1979,Portugal,107,Conservative,5.0,7.4,7.0,5.0,19.33
1979,Portugal,251,Christian democracy,4.3909,8.0222,8.9916,43.0,19.33
1979,Portugal,260,Communist/Socialist,1.95,1.3,3.0,1.0,2.24
1979,Portugal,427,Christian democracy,5.8333,6.2,7.2,0.0,1.24
1979,Portugal,514,Communist/Socialist,2.0461,2.1754,1.6291,44.0,1.24
1979,Portugal,725,Social democracy,9.2233,4.0492,3.5411,74.0,28.1
1979,Portugal,1273,Liberal,8.4691,6.2949,7.0224,75.0,28.1
1979,Portugal,1281,Social democracy,2.5,3.3,3.5,3.0,28.1
1979,Portugal,1543,Liberal,8.7,6.0,3.5,3.0,43.71
1979,Portugal,1772,Communist/Socialist,3.3,1.3,3.0,5.0,43.71
1979,Spain,118,Communist/Socialist,5.2186,2.0183,1.7351,23.0,10.81
1979,Spain,135,Liberal,8.7,7.1,3.5,168.0,34.95
1979,Spain,370,Social democracy,8.725,4.85,4.43,5.0,1.82
1979,Spain,645,Conservative,7.7368,7.5969,7.8127,9.0,5.91
1979,Spain,757,Special issue,7.0389,3.1072,2.7325,1.0,0.69
1979,Spain,894,Conservative,8.7309,6.2564,6.1104,8.0,2.7
1979,Spain,902,Social democracy,9.129,3.7377,3.0399,121.0,30.5
1979,Spain,1026,Communist/Socialist,7.2167,2.4,3.0,1.0,0.48
1979,Spain,1221,Special issue,8.75,7.1909,5.9583,1.0,0.21
1979,Spain,1317,Special issue,3.25,0.5909,4.3889,3.0,0.96
1979,Spain,1361,Christian democracy,7.8556,6.2144,6.5139,7.0,1.65
1979,Spain,1407,Right-wing,2.3,9.8,8.5,1.0,2.11
1979,Spain,2227,Communist/Socialist,3.3,1.3,3.0,0.0,1.08
1979,Spain,2294,no family,3.3,1.3,3.0,2.0,1.08
1979,Sweden,282,Christian democracy,7.8597,7.195,7.9997,0.0,1.4
1979,Sweden,657,Conservative,8.5872,7.8907,5.6977,73.0,20.3
1979,Sweden,882,Communist/Socialist,1.2042,1.5464,2.4562,20.0,5.6
1979,Sweden,892,Liberal,9.4643,6.2906,2.8515,38.0,10.6
1979,Sweden,904,Social democracy,7.4445,3.4447,4.4407,154.0,43.2
1979,Sweden,1461,Agrarian,5.5679,5.8084,6.0583,64.0,18.1
1979,United Kingdom,311,Special issue,7.8314,3.1183,3.7107,2.0,0.4
1979,United Kingdom,319,Conservative,7.9,7.4,7.0,3.0,0.23
1979,United Kingdom,453,no family,7.9,7.4,7.0,2.0,0.23
1979,United Kingdom,659,Liberal,9.2231,4.2875,2.6109,11.0,13.8
1979,United Kingdom,773,Conservative,2.3243,7.4261,7.1901,339.0,43.9
1979,United Kingdom,1023,Social democracy,8.6667,3.3,3.5,1.0,0.4
1979,United Kingdom,1126,Right-wing,2.3,8.8,8.5,0.0,0.6
1979,United Kingdom,1210,Conservative,7.9,8.3,7.0,5.0,0.82
1979,United Kingdom,1284,Social democracy,7.8641,3.5871,3.9623,2.0,1.6
1979,United Kingdom,1556,Social democracy,6.9923,4.3562,4.2779,269.0,36.9
1979,United Kingdom,2296,no family,6.9923,4.3562,4.2779,1.0,0.13
1980,Germany,543,Liberal,8.4855,5.9233,3.0695,53.0,10.6
1980,Germany,558,Social democracy,7.9318,3.6451,3.9791,218.0,42.9
1980,Germany,772,Green/Ecologist,7.6101,2.9308,1.3251,0.0,1.5
1980,Germany,808,Christian democracy,8.5024,6.2503,6.9333,174.0,34.2
1980,Germany,1180,Christian democracy,6.667999999999999,7.2871,7.8675,52.0,10.3
1980,Portugal,11,Communist/Socialist,3.3,1.3,3.0,52.0,17.14
1980,Portugal,107,Conservative,5.0,7.4,7.0,6.0,17.14
1980,Portugal,251,Christian democracy,4.3909,8.0222,8.9916,46.0,17.14
1980,Portugal,260,Communist/Socialist,1.95,1.3,3.0,1.0,1.41
1980,Portugal,375,Communist/Socialist,3.3,1.3,3.0,0.0,1.41
1980,Portugal,514,Communist/Socialist,2.0461,2.1754,1.6291,39.0,1.41
1980,Portugal,565,Social democracy,8.1,3.3,3.5,4.0,1.41
1980,Portugal,622,Social democracy,8.1,3.3,3.5,4.0,1.41
1980,Portugal,725,Social democracy,9.2233,4.0492,3.5411,66.0,27.76
1980,Portugal,998,Communist/Socialist,1.3833,1.3,3.0,0.0,1.03
1980,Portugal,1273,Liberal,8.4691,6.2949,7.0224,82.0,1.03
1980,Portugal,1281,Social democracy,2.5,3.3,3.5,2.0,1.03
1980,Portugal,1543,Liberal,8.7,6.0,3.5,2.0,47.59
1981,Belgium,161,Green/Ecologist,7.5411,2.641,1.3744,2.0,2.5
1981,Belgium,256,Communist/Socialist,3.3,1.3,3.0,0.0,0.67
1981,Belgium,290,Right-wing,6.4243,6.5321,6.06,20.0,9.8
1981,Belgium,454,Liberal,9.0856,6.8551,4.4381,24.0,8.6
1981,Belgium,460,Social democracy,8.1,2.6,3.5,2.0,1.7
1981,Belgium,708,Communist/Socialist,4.45,1.4,3.0,2.0,2.3
1981,Belgium,723,Christian democracy,8.9013,5.7667,7.2083,43.0,19.3
1981,Belgium,969,Liberal,8.7274,6.1259,5.8,6.0,2.5
1981,Belgium,993,Right-wing,2.7560000000000002,9.6622,9.5234,1.0,1.1
1981,Belgium,1029,Social democracy,7.9023,3.2459,3.0805,26.0,12.4
1981,Belgium,1110,Liberal,8.7549,7.0053,3.7139,28.0,12.9
1981,Belgium,1192,Christian democracy,8.7795,5.4974,6.6409,18.0,7.1
1981,Belgium,1378,Social democracy,8.1465,2.9307,3.1712,35.0,12.7
1981,Belgium,1440,Right-wing,2.3,9.2,8.5,3.0,2.7
1981,Belgium,1594,Green/Ecologist,7.2593,2.5762,1.0234,2.0,2.3
1981,Cyprus,572,Communist/Socialist,7.2593,1.0526,6.1842,12.0,32.77
1981,Cyprus,851,Conservative,7.2593,5.1316,6.0526,8.0,19.5
1981,Cyprus,945,Social democracy,7.2593,3.2895,5.9211,3.0,8.17
1981,Cyprus,1575,Conservative,7.2593,8.6842,5.0,12.0,31.92
1981,Cyprus,1776,Right-wing,7.2593,8.8,8.5,0.0,2.8
1981,Cyprus,1777,Liberal,7.2593,6.0,3.5,0.0,2.7
1981,Cyprus,1778,to be coded,7.2593,6.0,3.5,0.0,1.9
1981,Denmark,189,Communist/Socialist,0.7333,0.8,3.0,5.0,2.6
1981,Denmark,211,Liberal,7.8594,4.8736,2.3903,9.0,5.1
1981,Denmark,590,Conservative,7.7791,7.2186,6.5055,26.0,14.5
1981,Denmark,978,Liberal,1.4475,9.0259,6.6509,16.0,8.9
1981,Denmark,1239,Communist/Socialist,0.4167,1.0,3.0,0.0,1.1
1981,Denmark,1324,Conservative,9.1468,5.5609,4.9307,15.0,8.3
1981,Denmark,1331,Christian democracy,5.8301,5.6982,7.0474,4.0,2.3
1981,Denmark,1605,Liberal,9.0268,7.292000000000001,4.9957,20.0,11.3
1981,Denmark,1606,Liberal,0.2333,6.0,3.5,0.0,1.4
1981,Denmark,1629,Social democracy,7.4311,3.8011,4.2722,59.0,32.9
1981,Denmark,1634,no family,7.4311,3.8011,4.2722,4.0,32.9
1981,Denmark,1644,Green/Ecologist,3.5917,2.1347,2.1476,21.0,11.3
1981,France,138,Conservative,6.9862,7.4997,7.1854,80.0,20.7
1981,France,401,Conservative,7.9361,3.9896,4.2381,0.0,10.6
1981,France,509,Conservative,8.8995,6.1017,5.4999,59.0,2.2
1981,France,686,Communist/Socialist,2.3595,1.3741,4.5083,43.0,16.1
1981,France,873,Green/Ecologist,6.4585,3.155,1.4772,0.0,1.1
1981,France,1414,Conservative,7.2286,7.5636,7.2219,10.0,2.6
1981,France,1492,Social democracy,7.9361,4.0813,4.2381,14.0,1.1
1981,France,1539,Social democracy,7.9448,3.2493,2.9367,268.0,36.0
1981,France,2265,Christian democracy,8.3,6.2,7.2,0.0,5.3
1981,Greece,47,Christian democracy,8.9869,6.7365,6.6712,115.0,35.9
1981,Greece,614,Communist/Socialist,0.2722,1.253,5.1503,13.0,10.9
1981,Greece,1311,Communist/Socialist,3.3,1.3,3.0,0.0,1.3
1981,Greece,1338,Social democracy,9.2535,4.4968,3.6025,172.0,48.1
1981,Greece,2123,Conservative,7.9,7.4,7.0,0.0,1.7
1981,Ireland,30,no family,7.9,7.4,7.0,4.0,1.7
1981,Ireland,280,Conservative,7.8389,6.0713,6.9898,78.0,45.26
1981,Ireland,318,Social democracy,7.1292,3.6252,3.1071,15.0,9.89
1981,Ireland,433,Communist/Socialist,3.3,1.3,3.0,1.0,1.72
1981,Ireland,1323,Special issue,3.3,1.3,3.0,2.0,2.4290000000000003
1981,Ireland,1393,Christian democracy,9.1708,6.4372,5.787000000000001,65.0,36.46
1981,Ireland,2216,no family,9.1708,6.4372,5.787000000000001,0.0,0.03
1981,Ireland,2298,no family,9.1708,6.4372,5.787000000000001,1.0,0.41
1981,Malta,984,Conservative,9.1708,5.7143,6.9173,31.0,50.92
1981,Malta,1003,Social democracy,9.1708,4.2105,6.3158,34.0,49.07
1981,Malta,1572,no family,9.1708,4.2105,6.3158,0.0,0.01
1981,Netherlands,212,Christian democracy,3.5447,8.2963,8.5455,2.0,1.25
1981,Netherlands,235,Christian democracy,7.7157,5.9376,6.6882,48.0,30.81
1981,Netherlands,342,Green/Ecologist,5.0,1.6,1.8,3.0,1.97
1981,Netherlands,345,Liberal,8.6233,4.5066,1.7625,17.0,11.06
1981,Netherlands,402,Conservative,8.4641,3.8433,3.5288,0.0,0.56
1981,Netherlands,625,Conservative,3.4848,8.1444,8.6364,1.0,0.82
1981,Netherlands,742,Social democracy,7.9904,3.6118,3.2028,44.0,28.29
1981,Netherlands,1194,Communist/Socialist,5.0,0.8,3.0,3.0,2.05
1981,Netherlands,1251,Conservative,2.9307,8.7531,9.7744,3.0,1.97
1981,Netherlands,1409,Liberal,5.9471,7.3482,4.3887,26.0,17.32
1981,Netherlands,1452,Communist/Socialist,5.0,0.6,3.0,3.0,2.12
1982,Ireland,30,no family,5.0,0.6,3.0,3.5,2.12
1982,Ireland,280,Conservative,7.8389,6.0713,6.9898,78.0,46.230000000000004
1982,Ireland,318,Social democracy,7.1292,3.6252,3.1071,15.5,9.239999999999998
1982,Ireland,433,Communist/Socialist,3.3,1.3,3.0,2.5,2.77
1982,Ireland,1393,Christian democracy,9.1708,6.4372,5.787000000000001,66.5,38.26
1982,Ireland,2216,no family,9.1708,6.4372,5.787000000000001,0.0,0.42
1982,Ireland,2217,Communist/Socialist,3.3,2.7935,4.5005,0.0,1.01
1982,Netherlands,212,Christian democracy,3.5447,8.2963,8.5455,2.0,1.51
1982,Netherlands,235,Christian democracy,7.7157,5.9376,6.6882,45.0,29.39
1982,Netherlands,275,Right-wing,2.3,8.8,8.5,1.0,0.83
1982,Netherlands,342,Green/Ecologist,5.0,1.6,1.8,2.0,1.66
1982,Netherlands,345,Liberal,8.6233,4.5066,1.7625,6.0,4.26
1982,Netherlands,357,Communist/Socialist,2.5049,1.3682,4.2099,0.0,0.55
1982,Netherlands,625,Conservative,3.4848,8.1444,8.6364,1.0,0.82
1982,Netherlands,742,Social democracy,7.9904,3.6118,3.2028,47.0,30.4
1982,Netherlands,1194,Communist/Socialist,5.0,0.8,3.0,3.0,1.79
1982,Netherlands,1251,Conservative,2.9307,8.7531,9.7744,3.0,1.9
1982,Netherlands,1409,Liberal,5.9471,7.3482,4.3887,36.0,23.08
1982,Netherlands,1452,Communist/Socialist,5.0,0.6,3.0,3.0,2.28
1982,Netherlands,2288,no family,5.0,0.6,3.0,1.0,0.69
1982,Spain,118,Communist/Socialist,5.2186,2.0183,1.7351,4.0,4.04
1982,Spain,135,Liberal,8.7,7.1,3.5,11.0,6.8
1982,Spain,637,Christian democracy,9.7167,6.2,7.2,2.0,2.88
1982,Spain,645,Conservative,7.7368,7.5969,7.8127,107.0,26.48
1982,Spain,757,Special issue,7.0389,3.1072,2.7325,1.0,0.66
1982,Spain,894,Conservative,8.7309,6.2564,6.1104,12.0,3.69
1982,Spain,902,Social democracy,9.129,3.7377,3.0399,202.0,48.34
1982,Spain,1026,Communist/Socialist,7.2167,2.4,3.0,1.0,0.48
1982,Spain,1317,Special issue,3.25,0.5909,4.3889,2.0,1.01
1982,Spain,1361,Christian democracy,7.8556,6.2144,6.5139,8.0,1.89
1982,Sweden,282,Christian democracy,7.8597,7.195,7.9997,0.0,1.8
